,n_vulns,vulns,cvss
./shodan-output/WWW.PA.GOV.json,0,set(),0.0
./shodan-output/WWW.PA529.GOV.json,0,set(),0.0
./shodan-output/WWW.PA529ABLE.GOV.json,0,set(),0.0
./shodan-output/WWW.PAABLE.GOV.json,0,set(),0.0
./shodan-output/WWW.PAAUDITOR.GOV.json,0,set(),0.0
./shodan-output/WWW.PACER.GOV.json,0,set(),0.0
./shodan-output/WWW.PACIFICWA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PADILLABAY.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PAGEAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PAHOUSE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PAINVEST.GOV.json,0,set(),0.0
./shodan-output/WWW.PAKEYSTONESCHOLARS.GOV.json,0,set(),0.0
./shodan-output/WWW.PALMBEACHCOUNTYTAXCOLLECTOR-FL.GOV.json,0,set(),0.0
./shodan-output/WWW.PALMETTOBAY-FL.GOV.json,0,set(),0.0
./shodan-output/WWW.PALMSPRINGS-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.PALMSPRINGSCA.GOV.json,0,set(),0.0
./shodan-output/WWW.PALOSHILLS-IL.GOV.json,0,set(),0.0
./shodan-output/WWW.PANDEMICFLU.GOV.json,0,set(),0.0
./shodan-output/WWW.PANYNJ.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PAOPENFORBUSINESS.GOV.json,0,set(),0.0
./shodan-output/WWW.PAPAHANAUMOKUAKEA.GOV.json,0,set(),0.0
./shodan-output/WWW.PARADISEVALLEYAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PARKECOUNTY-IN.GOV.json,24,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",138.1
./shodan-output/WWW.PARKERSBURGWV.GOV.json,0,set(),0.0
./shodan-output/WWW.PARKFOREST-IL.GOV.json,0,set(),0.0
./shodan-output/WWW.PASADENATX.GOV.json,0,set(),0.0
./shodan-output/WWW.PASCO-WA.GOV.json,0,set(),0.0
./shodan-output/WWW.PASCUAYAQUI-NSN.GOV.json,63,"{'CVE-2018-10547', 'CVE-2012-0789', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2011-0755', 'CVE-2011-1466', 'CVE-2018-10548', 'CVE-2014-2497', 'CVE-2018-19395', 'CVE-2013-1635', 'CVE-2011-1470', 'CVE-2019-9638', 'CVE-2012-2386', 'CVE-2012-2311', 'CVE-2013-1643', 'CVE-2018-17082', 'CVE-2012-2143', 'CVE-2011-0421', 'CVE-2012-3365', 'CVE-2006-7243', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2013-4248', 'CVE-2010-3870', 'CVE-2018-10549', 'CVE-2012-1823', 'CVE-2011-0708', 'CVE-2012-0788', 'CVE-2011-1464', 'CVE-2017-16642', 'CVE-2019-9020', 'CVE-2011-1468', 'CVE-2016-7478', 'CVE-2011-4885', 'CVE-2018-10546', 'CVE-2010-4699', 'CVE-2013-2110', 'CVE-2012-2336', 'CVE-2013-4635', 'CVE-2019-9637', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2014-9427', 'CVE-2011-1092', 'CVE-2018-20783', 'CVE-2011-4718', 'CVE-2011-1469', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2012-2688', 'CVE-2014-0238', 'CVE-2018-19520', 'CVE-2014-0237', 'CVE-2014-5459', 'CVE-2012-2376', 'CVE-2012-1171', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2012-0057', 'CVE-2018-19935', 'CVE-2011-1467', 'CVE-2012-1172'}",355.50000000000017
./shodan-output/WWW.PASEN.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PASENATE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PASKENTA-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.PASMART.GOV.json,0,set(),0.0
./shodan-output/WWW.PATERSONNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.PATREASURY.GOV.json,0,set(),0.0
./shodan-output/WWW.PATRIOTBONDS.GOV.json,0,set(),0.0
./shodan-output/WWW.PAULDING.GOV.json,0,set(),0.0
./shodan-output/WWW.PAUMA-NSN.GOV.json,3,"{'CVE-2015-4000', 'CVE-2015-0204', 'CVE-2016-9963'}",11.2
./shodan-output/WWW.PAY.GOV.json,0,set(),0.0
./shodan-output/WWW.PAYMENTACCURACY.GOV.json,0,set(),0.0
./shodan-output/WWW.PAYSONAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PCI-NSN.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.PCLOB.GOV.json,0,set(),0.0
./shodan-output/WWW.PEABODY-MA.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/WWW.PEABODYMA.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/WWW.PEACECORPS.GOV.json,0,set(),0.0
./shodan-output/WWW.PEACHTREECORNERSGA.GOV.json,0,set(),0.0
./shodan-output/WWW.PEARLANDTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PECHANGA-NSN.GOV.json,86,"{'CVE-2017-14595', 'CVE-2018-14884', 'CVE-2018-19395', 'CVE-2017-16634', 'CVE-2018-11321', 'CVE-2019-10945', 'CVE-2019-9021', 'CVE-2018-6376', 'CVE-2017-9934', 'CVE-2018-17856', 'CVE-2018-15880', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-7739', 'CVE-2019-6263', 'CVE-2018-10545', 'CVE-2018-6379', 'CVE-2018-15881', 'CVE-2019-9023', 'CVE-2019-6261', 'CVE-2019-9714', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2018-1333', 'CVE-2017-14596', 'CVE-2018-15882', 'CVE-2018-11325', 'CVE-2019-7742', 'CVE-2018-10549', 'CVE-2018-12712', 'CVE-2019-9020', 'CVE-2018-5711', 'CVE-2018-6378', 'CVE-2019-7743', 'CVE-2018-17199', 'CVE-2018-11328', 'CVE-2019-7744', 'CVE-2019-9675', 'CVE-2017-16633', 'CVE-2019-6262', 'CVE-2018-1312', 'CVE-2019-9641', 'CVE-2019-9640', 'CVE-2019-9022', 'CVE-2018-17859', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2018-11327', 'CVE-2019-9711', 'CVE-2019-6977', 'CVE-2018-11322', 'CVE-2017-16642', 'CVE-2018-7584', 'CVE-2019-7740', 'CVE-2018-1283', 'CVE-2018-17858', 'CVE-2018-20783', 'CVE-2018-6377', 'CVE-2017-9798', 'CVE-2019-10946', 'CVE-2018-14851', 'CVE-2018-15132', 'CVE-2019-0211', 'CVE-2018-10547', 'CVE-2018-17855', 'CVE-2018-10548', 'CVE-2017-11364', 'CVE-2018-11326', 'CVE-2018-6380', 'CVE-2019-7741', 'CVE-2017-11612', 'CVE-2017-15715', 'CVE-2018-11323', 'CVE-2019-9024', 'CVE-2017-15710', 'CVE-2018-19518', 'CVE-2019-6264', 'CVE-2018-11324', 'CVE-2018-11763', 'CVE-2018-17857', 'CVE-2018-12711', 'CVE-2019-9712', 'CVE-2018-8045', 'CVE-2018-19935'}",453.5000000000002
./shodan-output/WWW.PECOSTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PENDERCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.PENNDOT.GOV.json,0,set(),0.0
./shodan-output/WWW.PENNSYLVANIA.GOV.json,0,set(),0.0
./shodan-output/WWW.PENTAGON.GOV.json,0,set(),0.0
./shodan-output/WWW.PEORIAAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PEPFAR.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.PERFORMANCE.GOV.json,0,set(),0.0
./shodan-output/WWW.PERMITTINGROGERSAR.GOV.json,0,set(),0.0
./shodan-output/WWW.PERQUIMANSCOUNTYNC.GOV.json,51,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2015-4600', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2017-3167', 'CVE-2018-19395', 'CVE-2015-4024', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2016-8612', 'CVE-2019-6977', 'CVE-2015-4022', 'CVE-2018-10549', 'CVE-2015-4604', 'CVE-2015-3307', 'CVE-2015-2783', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2017-7668', 'CVE-2016-7478', 'CVE-2018-10546', 'CVE-2015-3411', 'CVE-2015-4602', 'CVE-2015-0204', 'CVE-2015-3412', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2015-4603', 'CVE-2019-9024', 'CVE-2015-4599', 'CVE-2015-4021', 'CVE-2015-4026', 'CVE-2015-4025', 'CVE-2016-4975', 'CVE-2015-4000', 'CVE-2018-20783', 'CVE-2015-4605', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2015-3330', 'CVE-2016-9963', 'CVE-2018-19520', 'CVE-2017-3169', 'CVE-2015-3329', 'CVE-2017-7679', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",312.70000000000005
./shodan-output/WWW.PERRY-GA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.PERRY-WI.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/WWW.PERRYTOWNSHIP-IN.GOV.json,0,set(),0.0
./shodan-output/WWW.PERSONCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.PETERBOROUGHNH.GOV.json,0,set(),0.0
./shodan-output/WWW.PETERSBURGAK.GOV.json,0,set(),0.0
./shodan-output/WWW.PFLUGERVILLETX.GOV.json,0,set(),0.0
./shodan-output/WWW.PHARR-TX.GOV.json,0,set(),0.0
./shodan-output/WWW.PHE.GOV.json,0,set(),0.0
./shodan-output/WWW.PHILA.GOV.json,0,set(),0.0
./shodan-output/WWW.PHOENIX.GOV.json,0,set(),0.0
./shodan-output/WWW.PHOENIXOREGON.GOV.json,0,set(),0.0
./shodan-output/WWW.PIC.GOV.json,0,set(),0.0
./shodan-output/WWW.PICKENSCOUNTYGA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.PIERCECOUNTYWA.GOV.json,0,set(),0.0
./shodan-output/WWW.PIERMONT-NY.GOV.json,0,set(),0.0
./shodan-output/WWW.PIF.GOV.json,0,set(),0.0
./shodan-output/WWW.PIKECOUNTYKY.GOV.json,0,set(),0.0
./shodan-output/WWW.PIKEVILLEKY.GOV.json,11,"{'CVE-2018-1302', 'CVE-2018-17199', 'CVE-2018-11763', 'CVE-2017-15715', 'CVE-2018-1333', 'CVE-2018-1301', 'CVE-2018-1303', 'CVE-2018-1283', 'CVE-2019-0211', 'CVE-2017-15710', 'CVE-2018-1312'}",57.19999999999999
./shodan-output/WWW.PIKEVILLENC.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/WWW.PILOTPOINTAK.GOV.json,0,set(),0.0
./shodan-output/WWW.PINECREST-FL.GOV.json,0,set(),0.0
./shodan-output/WWW.PINELLAS.GOV.json,0,set(),0.0
./shodan-output/WWW.PINEPLAINS-NY.GOV.json,0,set(),0.0
./shodan-output/WWW.PITTCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.PITTSBURGHPA.GOV.json,19,"{'CVE-2017-9788', 'CVE-2016-8743', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2016-1546', 'CVE-2018-11763', 'CVE-2017-15715', 'CVE-2017-7668', 'CVE-2018-1333', 'CVE-2016-8740', 'CVE-2016-8612', 'CVE-2017-3167', 'CVE-2017-3169', 'CVE-2017-7679', 'CVE-2018-1283', 'CVE-2016-4979', 'CVE-2018-1312', 'CVE-2017-15710', 'CVE-2016-4975'}",104.69999999999999
./shodan-output/WWW.PLAINFIELDNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.PLAINLANGUAGE.GOV.json,0,set(),0.0
./shodan-output/WWW.PLANCHESAPEAKEBEACHMD.GOV.json,0,set(),0.0
./shodan-output/WWW.PLANO.GOV.json,0,set(),0.0
./shodan-output/WWW.PLATTSBURG-MO.GOV.json,0,set(),0.0
./shodan-output/WWW.PLEASANTONTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PLEASANTPRAIRIEWI.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PLOVERWI.GOV.json,0,set(),0.0
./shodan-output/WWW.PLYMOUTHMN.GOV.json,0,set(),0.0
./shodan-output/WWW.PMF.GOV.json,0,set(),0.0
./shodan-output/WWW.PMI.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PNL.GOV.json,0,set(),0.0
./shodan-output/WWW.PNNL.GOV.json,0,set(),0.0
./shodan-output/WWW.POARCHCREEKINDIANS-NSN.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.POKAGONBAND-NSN.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/WWW.POLKCITYIA.GOV.json,0,set(),0.0
./shodan-output/WWW.POLKCOUNTYIOWA.GOV.json,0,set(),0.0
./shodan-output/WWW.POMPEY-NY.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.POMPTONLAKES-NJ.GOV.json,0,set(),0.0
./shodan-output/WWW.POOLESVILLEMD.GOV.json,0,set(),0.0
./shodan-output/WWW.POOLSAFELY.GOV.json,0,set(),0.0
./shodan-output/WWW.POOLSAFETY.GOV.json,0,set(),0.0
./shodan-output/WWW.POPLARVILLEMS.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.PORTAGEMI.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTARTHURTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTCLINTON-OH.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTERVILLECA.GOV.json,20,"{'CVE-2017-9788', 'CVE-2016-8743', 'CVE-2018-17199', 'CVE-2016-0736', 'CVE-2018-11763', 'CVE-2017-9798', 'CVE-2017-15715', 'CVE-2016-8740', 'CVE-2018-1333', 'CVE-2016-2161', 'CVE-2016-4975', 'CVE-2017-3167', 'CVE-2017-3169', 'CVE-2017-7679', 'CVE-2018-1283', 'CVE-2019-0211', 'CVE-2017-15710', 'CVE-2018-1312', 'CVE-2017-7668', 'CVE-2016-5387'}",114.39999999999998
./shodan-output/WWW.PORTLAND.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTLANDMAINE.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTSMOUTHVA.GOV.json,0,set(),0.0
./shodan-output/WWW.PORTVINCENT-LA.GOV.json,0,set(),0.0
./shodan-output/WWW.POSTOFFICE.GOV.json,0,set(),0.0
./shodan-output/WWW.POTTERTWP-PA.GOV.json,48,"{'CVE-2017-9788', 'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2016-0736', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2014-0231', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523', 'CVE-2019-9023', 'CVE-2018-19935'}",260.0
./shodan-output/WWW.POWHATANVA.GOV.json,0,set(),0.0
./shodan-output/WWW.PPPL.GOV.json,0,set(),0.0
./shodan-output/WWW.PRACOMMENT.GOV.json,0,set(),0.0
./shodan-output/WWW.PRAIRIEDUCHIEN-WI.GOV.json,0,set(),0.0
./shodan-output/WWW.PRAIRIEVIEWTEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.PRATTVILLE-AL.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.PRATTVILLEAL.GOV.json,0,set(),0.0
./shodan-output/WWW.PRC.GOV.json,0,set(),0.0
./shodan-output/WWW.PREGUNTELEAKAREN.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESCOTT-AZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESERVEAMERICA.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESIDENTIALDOCUMENTS.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESIDENTIALINNOVATIONFELLOWS.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESIDENTIALSERVICEAWARDS.GOV.json,0,set(),0.0
./shodan-output/WWW.PRESIDIO.GOV.json,0,set(),0.0
./shodan-output/WWW.PRETRIALSERVICES.GOV.json,8,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2019-6338', 'CVE-2010-1899', 'CVE-2019-6339', 'CVE-2010-2730', 'CVE-2019-6341', 'CVE-2010-1256'}",51.2
./shodan-output/WWW.PREVENTHAIAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.PRIESTRIVER-ID.GOV.json,0,set(),0.0
./shodan-output/WWW.PRINCEGEORGECOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.PRINCEGEORGESCOUNTYMD.GOV.json,0,set(),0.0
./shodan-output/WWW.PRINCETONNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.PRINCETONTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PRINCEWILLIAMVA.GOV.json,0,set(),0.0
./shodan-output/WWW.PRIVACYSHIELD.GOV.json,0,set(),0.0
./shodan-output/WWW.PROCTORMN.GOV.json,31,"{'CVE-2018-10547', 'CVE-2019-9639', 'CVE-2019-9640', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2019-9022', 'CVE-2019-9638', 'CVE-2010-1256', 'CVE-2018-17082', 'CVE-2018-12882', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2010-3972', 'CVE-2018-10546', 'CVE-2015-9253', 'CVE-2018-7584', 'CVE-2019-9637', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2012-2531', 'CVE-2018-10545', 'CVE-2010-1899', 'CVE-2018-14851', 'CVE-2018-15132', 'CVE-2010-2730', 'CVE-2019-9023', 'CVE-2018-19935'}",190.4
./shodan-output/WWW.PROSPERTX.GOV.json,0,set(),0.0
./shodan-output/WWW.PROTECCIONDELCONSUMIDOR.GOV.json,0,set(),0.0
./shodan-output/WWW.PROTECTYOURMOVE.GOV.json,0,set(),0.0
./shodan-output/WWW.PROVINCETOWN-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.PSA.GOV.json,8,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2019-6338', 'CVE-2010-1899', 'CVE-2019-6339', 'CVE-2010-2730', 'CVE-2019-6341', 'CVE-2010-1256'}",51.2
./shodan-output/WWW.PSCR.GOV.json,0,set(),0.0
./shodan-output/WWW.PTF.GOV.json,0,set(),0.0
./shodan-output/WWW.PUBMED.GOV.json,0,set(),0.0
./shodan-output/WWW.PULASKICOUNTYVA.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/WWW.PULLMAN-WA.GOV.json,36,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2010-0425', 'CVE-2012-4557', 'CVE-2007-6750', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2010-0434', 'CVE-2010-0408', 'CVE-2011-3607', 'CVE-2016-8612', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2009-3555', 'CVE-2015-0204', 'CVE-2011-4317', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2015-4000', 'CVE-2010-1452', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2011-3639', 'CVE-2017-3169', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862'}",185.8
./shodan-output/WWW.PURCELLVILLEVA.GOV.json,0,set(),0.0
./shodan-output/WWW.PUYALLUPTRIBE-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.QART.GOV.json,0,set(),0.0
./shodan-output/WWW.QATESTTWAI.GOV.json,0,set(),0.0
./shodan-output/WWW.QTRIBE-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.QUALITYFIRSTAZ.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.QUIC.GOV.json,0,set(),0.0
./shodan-output/WWW.QUINCYIL.GOV.json,63,"{'CVE-2018-10547', 'CVE-2012-3450', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2013-2249', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2017-3167', 'CVE-2014-2497', 'CVE-2018-19395', 'CVE-2014-0231', 'CVE-2013-1635', 'CVE-2019-9638', 'CVE-2013-1643', 'CVE-2018-17082', 'CVE-2014-4721', 'CVE-2012-2143', 'CVE-2012-3365', 'CVE-2019-9021', 'CVE-2016-8612', 'CVE-2014-0160', 'CVE-2019-6977', 'CVE-2013-4248', 'CVE-2018-10549', 'CVE-2012-4558', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2017-7668', 'CVE-2012-6113', 'CVE-2016-7478', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-10546', 'CVE-2013-2110', 'CVE-2013-1824', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2012-2687', 'CVE-2014-9427', 'CVE-2013-5704', 'CVE-2016-4975', 'CVE-2018-20783', 'CVE-2011-4718', 'CVE-2013-4113', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2012-2688', 'CVE-2014-0238', 'CVE-2012-3499', 'CVE-2018-19520', 'CVE-2014-0237', 'CVE-2013-1896', 'CVE-2014-5459', 'CVE-2017-3169', 'CVE-2012-1171', 'CVE-2017-7679', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2013-1862', 'CVE-2013-4635', 'CVE-2018-19935'}",345.20000000000005
./shodan-output/WWW.QUINCYMA.GOV.json,0,set(),0.0
